SKU	Date	OpenStock	CloseStock	Sales	HasRecord	ReceiptHour	PromoCode	PromoName	Price	ProductName
31054	2023-01-01	71	50	21	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-02	50	35	15	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-03	35	85	0	1	16:51	NULL	NULL	258017.326732673	Rice bran oil 1500g
31054	2023-01-04	85	76	9	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-05	76	94	12	1	18:09	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-06	94	76	18	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-07	76	64	12	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-08	64	52	12	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-09	52	87	15	1	16:38	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-10	87	78	9	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-11	78	60	18	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-12	60	77	13	1	15:10	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-13	77	65	12	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-14	65	38	30	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-15	38	32	6	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-16	32	171	9	1	17:52	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-17	171	165	6	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-18	165	161	4	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-19	161	139	22	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-20	139	138	1	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-27	138	132	6	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-28	132	126	6	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-30	126	117	9	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-01-31	117	105	12	1	NULL	-115|7276	Combo 2 chai dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-02	105	101	4	1	NULL	NULL	NULL	258017.326732673	Rice bran oil 1500g
31054	2023-02-03	101	99	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-04	99	98	1	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-05	98	82	16	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-06	82	79	3	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-07	79	77	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-09	77	95	2	1	16:35	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-10	95	93	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-11	93	89	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-12	89	86	3	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-13	86	78	8	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-15	78	76	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-16	76	74	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-17	74	68	6	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-18	68	66	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-19	66	52	14	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-20	52	46	6	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-21	46	43	3	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-22	43	33	10	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-23	33	42	1	1	16:30	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-24	42	36	6	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-26	36	32	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-02-27	32	26	6	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-01	26	68	8	1	09:00	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-02	68	115	3	1	18:26	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-05	115	114	1	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-06	114	110	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-07	110	108	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-08	108	104	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-09	104	102	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-10	102	97	5	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-11	97	95	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-12	95	93	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-13	93	85	9	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-14	85	77	10	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-15	77	73	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-16	73	115	11	1	16:27	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-17	115	109	6	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-18	109	103	6	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-20	103	101	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-21	101	97	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-22	97	94	3	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-23	94	92	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-24	92	88	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-25	88	82	6	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-26	82	77	5	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-27	77	75	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-29	75	74	1	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-03-31	74	66	8	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-01	66	60	6	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-02	60	42	18	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-03	42	90	2	1	16:22	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-05	90	86	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-06	86	85	1	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-07	85	79	6	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-08	79	77	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-09	77	71	8	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-10	71	64	7	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-11	64	62	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-13	62	58	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-15	58	54	5	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-16	54	50	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-17	50	80	0	1	17:12	NULL	NULL	258017.326732673	Rice bran oil 1500g
31054	2023-04-19	80	76	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-04-20	76	87	9	1	15:12	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-04-21	87	80	7	1	NULL	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-04-22	80	47	33	1	NULL	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-04-23	47	23	24	1	NULL	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-04-24	23	64	9	1	15:53	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-04-25	64	61	3	1	NULL	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-04-26	61	46	15	1	NULL	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-04-27	46	137	9	1	20:51	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-04-28	137	122	15	1	NULL	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-04-29	122	110	12	1	NULL	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-04-30	110	89	21	1	NULL	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-05-01	89	68	21	1	NULL	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-05-02	68	47	21	1	NULL	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-05-03	47	26	21	1	NULL	-162|-259	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g|Combo mua 2 tặng 1 Dầu gạo Nhật Bản Tsuno nguyên chất 1500g (1636ml)	258017.326732673	Rice bran oil 1500g
31054	2023-05-04	26	22	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-05	22	20	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-06	20	6	14	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-10	6	36	0	1	17:00	NULL	NULL	258017.326732673	Rice bran oil 1500g
31054	2023-05-11	36	33	3	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-12	33	31	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-13	31	25	6	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-14	25	17	8	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-15	17	15	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-16	15	11	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-18	11	36	5	1	08:20	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-19	36	32	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-20	32	28	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-21	28	15	13	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-22	15	13	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-23	13	11	2	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-24	11	7	4	1	NULL	-162	Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-05-26	7	3	4	1	NULL	-162|27852	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-07	3	43	0	1	16:30	NULL	NULL	258017.326732673	Rice bran oil 1500g
31054	2023-06-08	43	113	12	1	14:25	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-09	113	107	6	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-10	107	96	11	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-11	96	86	10	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-12	86	83	3	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-13	83	68	15	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-14	68	60	8	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-15	60	53	7	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-16	53	46	7	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-17	46	43	3	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-18	43	40	3	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-19	40	65	5	1	16:37	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-20	65	59	10	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-21	59	56	3	1	NULL	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
31054	2023-06-22	56	84	4	1	15:36	-162|27852|27882	(25.05~30.06) HC1 THANH LY THANG 06.2023 LAN 1|(31.05-30.06) HC3 THANH LY THANG 06.2023 LAN 1|Combo 2 chai Dầu gạo Nhật Bản Tsuno nguyên chất 1500g	258017.326732673	Rice bran oil 1500g
